0;1.99027653128;1.99280539964;1.99288820974;1.99377839678;1.99388595813;1.9946758191;1.99524157282;1.99524954011;1.99529667272;1.99535248743;1.99539759729;1.99569462219;1.99593061813;1.99604974178;1.9965482046;1.99696487307;1.99716920046;1.99734915008;1.99798075834;1.99822849996;1.99829861436;1.99831787746;1.99831999962;1.99839054872;1.99845546272;1.99872479797;1.99901076758;1.99904725797;1.99910562123;1.99913530906;1.99920902905;1.99920952196;1.99927986733;1.99930332257;1.99935852873;1.99955069444;1.99960332651;1.9996414328;1.99968552803;1.99973566507;1.99974651699;1.99977131021;1.99984718378;1.99990399486;2.47516202221;2.51790410735;2.66257083523;2.7657437033;2.78987719078;3.06017840096;3.48439006151;3.8357036999;4.09224495615;4.12166103574;4.17855662263;4.41409516659;4.47029325168;4.47600277683;4.68500406962;5.49423097341;5.64007554395;5.8123579888;6.82023161391;10.7596843612;
1;1.99180329647;1.99270367993;1.99312532402;1.99489692187;1.99544337278;1.99593922443;1.99600958794;1.99630070275;1.99681086096;1.99685952316;1.99692447876;1.99699122786;1.99719408818;1.99724604435;1.99730370291;1.99743269014;1.99769726152;1.99772830957;1.99776202621;1.99794223646;1.9979792583;1.99799616257;1.99830004145;1.99833144979;1.99843757619;1.99847293463;1.99853409582;1.9986401831;1.99882475681;1.99883256975;1.9988370799;1.99892753369;1.99915620497;1.99917697383;1.9991962526;1.99922872058;1.99931623175;1.99939162999;1.99947087414;1.99966221759;1.99973961106;1.99978779704;1.99987324499;1.99992171006;1.99994581176;2.33509924486;2.71874722993;3.01065603604;3.11521428011;3.22965171923;3.7376476401;3.80218024594;5.01186762391;5.05281602606;5.7493848512;6.12192319673;6.2197660493;6.57448672988;6.81666270833;7.2967222879;7.32643222304;8.54741880906;8.5620980163;1619.41955086;
2;1.98992031362;1.99359410774;1.99588907022;1.99715628388;1.9971861753;1.99730818748;1.99807769115;1.99824918337;1.99874605518;1.99902811593;1.99917585056;1.99932260494;2.33413852302;2.92265010482;3.23124879802;3.43529001164;3.70023475632;4.01840721683;4.87317851027;5.12732987372;5.43994759155;5.69579560335;6.30403746943;6.61590264875;7.08532279072;7.6863881188;7.8771970141;8.38966116602;11.1346870441;11.9056129778;12.1460002279;14.1368261768;14.9934319938;15.2293283313;15.8608464878;18.9566599378;20.6620781333;22.3037385965;31.5118309111;33.3354850015;34.4471862816;123.000574699;144.219115015;151.78775769;161.446063659;880.098660401;1035.40368534;1058.26444934;1154.11632803;1172.34486183;1203.66224705;1353.07643916;1383.44454754;1448.52020548;1499.93439201;1664.46424342;1703.81785964;1852.2806831;1896.50225565;1900.24652306;1973.4887836;2007.03464473;2190.95696185;2249.79146708;
3;1.99027285838;1.99119133131;1.99564934354;1.9975440021;1.99824024614;1.99825961237;1.99868268432;1.99949918536;1.99950925105;2.45873065395;2.70693377452;3.28192690968;3.41010144014;3.74963299763;5.28712473279;5.38389420653;5.50053565732;5.6692005759;5.91143904889;6.79317171825;7.01480669501;9.13822264356;10.6634837468;11.2486104191;12.1896517575;12.9282768444;13.4285367511;13.6483377225;16.0093206384;19.3165222738;19.8892708634;23.5361753268;25.2066066189;26.6453932344;28.9734220465;30.3347573064;31.8805960969;279.543772624;349.20841887;450.245680787;543.980453283;796.911471907;1030.01441496;1340.71806631;1348.45632721;1376.11536435;1441.25156182;1443.02865894;1513.30429896;1533.00672263;1692.42656669;1772.77560185;1891.6197789;1983.27059372;1986.97014079;2085.31107676;2089.4486205;2160.54459198;2241.51804709;2247.54257337;2312.40325611;2417.04632623;2481.02912019;2619.07656422;
4;1.99389285586;1.9942398803;1.99536394784;1.99626759996;1.9979815209;1.99805101527;1.99850428533;1.99920323649;3.6261250393;3.81431223091;4.69057920801;4.9152262932;5.75396390215;6.06977650707;6.08752319177;6.11656146137;6.73419940381;7.26746818897;7.47559516209;8.19261962785;8.36130084404;8.55649883325;8.68920845526;9.02768171268;9.21841488187;9.66419994208;9.92224833448;11.4960081451;12.0872515468;13.6371100703;13.877299544;14.308873872;15.1559564606;19.2838120449;19.7538638936;20.0368239222;27.2560279387;30.8731314125;43.9428684504;57.4824653377;59.7858419763;172.855521034;470.987940829;557.829730029;905.86880361;963.441735928;1172.21699368;1234.96657954;1255.47221326;1373.11566296;1538.31345065;1546.1420069;1570.18391068;1585.10266203;1705.81508463;1735.15585955;1858.19975053;1872.61475836;1891.80462147;2114.97933315;2159.3314344;2420.9568963;2422.88173071;2590.42865268;
5;1.99291581529;1.99689324064;1.99730470858;1.99764065391;1.99765942317;1.99769847707;1.99801952341;1.99985038341;2.78742476228;2.83711177622;3.24205642504;3.34399538752;3.79996357937;3.80981217419;4.32246947777;4.65167057107;5.25852400483;5.27683527702;6.20133542403;6.65617885794;7.60302124708;8.54584427404;10.3097585742;10.354351616;10.3600817931;10.3708846325;11.0224717475;12.6392118125;13.036007452;13.5639147976;13.6821666374;15.0710686039;15.1122312817;17.4375877805;21.3929296009;23.7461670955;27.9631466124;66.8744168873;118.805273298;176.276641653;227.598645053;261.675827186;262.916386345;304.611236079;720.302542501;860.230191906;1354.23631981;1752.79172879;1771.51728811;1793.46526978;1833.68193485;2021.13932563;2090.26030357;2185.57629215;2206.86882972;2215.1990628;2242.87459126;2264.53484857;2296.3162746;2315.2330519;2335.28622458;2349.67303904;2454.6413662;2517.91388518;
6;1.99164737138;1.99174793331;1.99730664701;1.99783454002;1.99818319991;1.99874270385;1.99893410343;4.11112941152;5.35912778281;6.84081185633;7.18620671904;7.47035880348;9.99939127957;11.2875376369;11.8857970165;15.6107328635;16.8615736143;18.7476880178;21.8615122115;26.834921116;38.1642959391;38.7559900649;49.9453316893;81.4625662129;95.8975080052;154.308367088;186.650466388;281.856183116;292.37236698;1332.34929754;1378.53812068;1467.55467516;1467.61088092;1486.26553026;1545.22236011;1591.43869979;1599.22463646;1687.84259607;1731.9861013;1750.88769061;1763.11509571;1783.62602193;1833.9989076;1854.05277615;1902.96966858;2074.32194398;2095.71610105;2097.99738197;2100.3275916;2119.51934471;2125.57930281;2127.85896665;2162.19225377;2264.05300834;2264.69023412;2316.6240695;2328.91036604;2335.46626241;2350.29322014;2387.80044584;2456.51996678;2471.47512221;2552.04979458;2673.4390539;
7;1.99716696638;1.99805111712;1.99834222838;1.9983565896;1.99888501132;2.91855095525;4.10784823238;4.15367582043;4.88631937298;5.10007518125;5.48250366679;5.69694192394;6.12672365945;6.9016641413;7.33080179988;9.25536965046;13.6110260373;16.4064919514;17.7392619889;17.7797134832;19.8212943614;20.5358144964;22.0207513216;24.1533453189;26.8971007164;29.8102419584;31.074727968;31.359896449;36.0047867851;42.7159808188;53.3758874564;91.093339128;1349.72799368;1471.87122097;1523.93144594;1533.30644935;1686.26838072;1710.57272965;1819.90460713;1985.29835024;2003.94310976;2020.45659041;2058.88954555;2073.62212108;2107.39598661;2148.51872467;2151.49209999;2172.94114992;2207.15634541;2217.25246584;2233.38587489;2261.99956567;2320.99924241;2357.09538951;2369.82544912;2421.02821401;2429.81218082;2497.54078844;2507.87050409;2653.87419621;2710.09703083;2801.37838078;2844.62362003;3051.95456582;
8;1.99737892631;1.99801227044;1.99829546632;2.88149308712;2.94194836589;4.02483174849;5.54269768138;7.41524562681;7.90747256757;8.42518510269;11.4788489071;12.9267678362;13.3545124074;13.8755583744;15.7341053073;20.6039810889;26.1053115195;27.9144903627;29.1716303154;33.1366136358;39.4302090084;44.6105970436;45.0045122569;46.9741676132;51.7189616508;53.3169992762;73.2109926063;75.470461181;149.398558698;247.616592433;256.741201137;436.812854557;455.87559323;1762.2420356;1825.93150692;1893.63308688;1894.1967456;1972.84003197;2022.35129859;2117.35287871;2123.29165887;2141.4771384;2154.57983493;2169.47396573;2258.66076699;2283.01226699;2283.98395641;2312.7455564;2335.55253537;2340.53774647;2391.51296077;2392.58482183;2392.71371083;2443.74176722;2448.53416592;2476.3263796;2511.85511919;2540.06421715;2591.77551388;2666.32216173;2676.91252428;2680.087018;2716.40763234;3036.38396343;
9;1.98931563209;1.99814971441;1.99850635538;1.99873328813;1.99904295879;1.99956662606;1.99986593407;2.45653950721;2.78011035049;5.47068963025;5.64872825902;5.85731292816;6.34014769061;6.47083680203;6.54301461557;6.77688220388;7.87072828732;8.21614441616;8.56097474175;11.9284995757;18.0773648783;18.5080572348;19.1577241871;19.6764337144;21.5136627666;26.5788696875;30.7775157363;32.9336891274;38.6564766898;39.6389651892;40.570465595;81.5535638278;205.322680839;1274.00654056;1696.46294987;1998.13210334;2030.05390932;2066.35143373;2131.40819344;2155.40848868;2160.2404349;2201.21454914;2257.07693747;2266.73581813;2299.414536;2314.44674746;2393.49380351;2394.89252285;2434.58512307;2469.90427159;2482.84641938;2486.14316535;2531.40382946;2541.71262341;2572.25691555;2623.53924175;2644.8920153;2646.75266331;2652.34468058;2675.21615057;2726.66367429;2766.01854238;2851.41778187;2887.60183436;
10;1.99526397512;1.9963067436;1.99911273241;1.99950575274;3.35677185051;4.87129437726;4.93413509642;5.14507920058;5.7961803132;6.38580433786;7.28378283625;7.55220313559;8.57839323614;10.2192656048;13.050054471;15.2697781676;17.3268321975;19.7600315384;21.4299656859;31.3868795136;35.2830944572;36.2260765772;37.6736502426;40.6397204666;40.8461883012;44.8160591354;56.4427608576;69.4907309412;75.3860822778;146.930311436;176.683376914;637.54813122;1678.73499255;1949.91369592;1966.72397257;2183.67484996;2301.42659015;2329.62128004;2372.438054;2376.28330358;2393.73527028;2395.27798594;2418.21002354;2448.27580724;2545.01468074;2584.46097114;2585.90086915;2589.4710597;2618.02304293;2624.34581786;2667.84992799;2697.08596836;2801.07360083;2805.21392439;2823.12324716;2863.80253027;2878.22396025;2910.28129978;2934.33914634;2947.75623233;2976.50830774;2997.69615629;3004.68125606;3033.92396095;
11;4.39223512337;7.83271379515;10.7105181544;10.8611819042;12.2259172787;12.7998015281;13.9083466556;14.4144160103;14.5942015747;15.5608838832;15.5643816355;17.427762801;20.0295119673;22.7804875549;25.8078825073;28.0431592513;30.0566531393;34.4502750511;43.216265503;47.9756585731;48.3437031383;62.5611043505;70.6252570187;74.6840397317;93.4797080522;112.83353072;150.927288998;209.887453951;317.182637249;542.748281487;579.737663047;762.338113259;1867.73306654;2094.79551078;2148.50012699;2193.06679524;2255.35205443;2262.69019363;2308.0913298;2347.99179712;2356.71665424;2390.03818559;2421.16480086;2427.95851387;2433.15730687;2449.70238784;2455.58385669;2467.82811295;2479.41307419;2529.032902;2554.78382963;2560.66946491;2565.80135035;2585.83313408;2614.76026107;2625.72653668;2626.10194868;2633.32133939;2715.14128525;2764.8498238;2824.44312433;2910.03148683;2937.64721728;2964.178019;
12;1.99198742653;1.99629809353;3.11264204722;6.225082925;6.75586073597;9.18992930502;10.651923665;11.0212860933;12.3773009051;12.8775654134;13.2141553718;13.3233798919;14.2138670615;16.3223697308;18.0723350768;23.0006492298;23.6456418556;25.4855753433;30.141210415;30.3327035502;31.1790996168;34.4013937848;34.7272652334;37.3746087044;68.6713102305;76.732518791;94.4016800806;137.492948726;172.028127738;176.206600376;569.083100082;1920.71247523;1983.99306815;1997.14914207;2205.33328069;2212.12787072;2266.05515439;2300.14793808;2386.52377301;2397.88997099;2435.26371357;2454.31945448;2458.96122509;2470.0329211;2475.9833411;2480.67472635;2499.89783259;2557.13918657;2563.62070877;2571.22607332;2587.20197882;2589.24407994;2592.82938212;2600.80993089;2639.42146329;2657.93309536;2684.88574807;2696.36666449;2720.00171472;2736.95305012;2750.38037376;2765.68369;2799.93519775;3085.31627828;
13;1.99821878071;1.99827356457;1.99916041712;3.32988455088;4.7561323687;5.98420026014;7.41238094819;7.41670716015;11.5647415363;14.2240658533;15.9187761787;17.2631475003;19.8380383197;20.7233713166;21.6007064265;23.5354581902;25.4645068273;26.3893538999;28.3290513489;30.193386346;31.1101603743;31.9000654025;32.6601932988;34.5956121361;39.7495577242;66.9300609004;82.6232045448;129.480934741;205.393858047;248.403214016;264.764175524;881.398708803;2112.69348715;2150.44728518;2187.43030278;2254.42582618;2299.242792;2306.6125861;2324.16647888;2348.30039982;2348.39684433;2351.84950802;2383.27938983;2390.01053822;2394.41170213;2407.9072071;2410.87001635;2425.85769886;2430.71908403;2439.87581216;2468.8486779;2497.77493061;2497.89666523;2506.02209425;2533.39744065;2534.27113939;2584.23218635;2611.12790695;2636.48816269;2724.56497287;2755.15593904;2789.36000827;2798.90655111;2836.64337673;
14;2.15678998587;2.23790744275;5.44536153351;5.53119942572;5.5930083835;5.68149282405;7.80416419827;9.07882184326;11.0227623513;13.0029859455;14.1106741521;15.6317436389;18.1739303272;18.7315710368;20.4628714601;24.8926199433;31.0401467035;31.8397927744;32.1819905289;40.6512502065;43.3848099636;51.0857331775;173.563852086;197.10526264;355.936700897;466.049837878;611.046864202;1050.76413394;1243.93313709;1876.86438298;1986.45528573;2036.59501816;2053.99102668;2167.80389431;2171.91145025;2181.29304236;2236.72262672;2309.33037989;2314.16117183;2360.97329715;2389.51878781;2436.09942987;2449.32824639;2477.65269536;2480.08376008;2483.8560316;2510.51100547;2520.63576596;2525.90805948;2532.65453563;2538.76546608;2558.12745166;2561.90591343;2567.68675298;2592.5768545;2609.54950478;2631.4472981;2647.60991086;2709.84147383;2779.51834139;2783.477321;2868.55073745;2902.38917955;2916.95713935;
